dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
01/04/2019 07:05,LVQOYUOD72413799,Touchstones,HPTP63,ZFHD23,658560.0,USD,7000,18/09/2020,94.08,USD,110.2
01/04/2019 07:06,JJNGYPJX55532971,Stocks,PJKH65,VPTI00,26383999.999999996,USD,80000,28/12/2021,329.79999999999995,USD,61.51
01/04/2019 07:06,SELIIFFQ04632283,Miblennium Rods,CVMG22,TYAE64,16747500.0,USD,10000,17/11/2023,1674.75,USD,301.93
01/04/2019 07:06,CTTNXMQD28461270,Moranth Shapers,HNLV67,ERHJ34,55782.0,USD,900,08/09/2021,61.98,USD,77.01
01/04/2019 07:06,JCYUMDXT94071241,Stocks,LWGE44,KRXZ55,1758500.0,USD,2000,24/12/2023,879.25,USD,158.85
01/04/2019 07:06,JNZDWJAY46008178,HALs,LBKT00,WYFO79,10149199.999999998,USD,4000,18/02/2024,2537.2999999999997,USD,479.74
01/04/2019 07:07,IZVLUBAM52629251,Stocks,VVBY18,NCYN70,6465.000000000001,USD,100,14/11/2023,64.65,USD,15.45
01/04/2019 07:07,XDZAORVJ46785490,Destiny Knots,ZDAI78,XRBV61,1957215.94,LBP,8000,08/03/2021,19.24,USD,212.37
01/04/2019 07:07,UJRYQLKN33169989,Stbcks,HNLV62,MHFC34,72911.93,NIO,200,31/12/2024,125.81,USD,365.85
01/04/2019 07:07,WITHGNLX22673755,Stocks,DGTY64,KRXZ15,5275500.0,USD,6000,29/01/2024,879.25,USD,161.5
01/04/2019 07:08,DZJFJPHR74128404,Stbcks,ZELV93,NQJL95,169335.0,USD,900,08/05/2023,188.15,USD,37.26
01/04/2019 07:08,UHHJUVEF65740675,Silver Apples,KKGY69,KUWI50,34530000.0,USD,40000,22/11/2020,863.25,USD,189.33
01/04/2019 07:08,QNSZHQPB27843034,Stocks,EMNK62,JXGF57,7651799.999999999,ISK,9000,07/05/2022,850.1999999999999,USD,397.55
01/04/2019 07:09,LLPYFXBC37639311,Hurtloam,UACN83,DVVB31,195104.0,USD,700,12/03/2021,278.72,USD,284.34
01/04/2019 07:10,YUOZEUPQ24739832,Stocks,AWYB85,GGLV99,893100.0,INR,3000,11/02/2023,297.7,TND,695.02
01/04/2019 07:10,WSIDRKVL94872103,Stocks,DNIL23,DREA89,918400.0000000001,USD,500,12/05/2024,1836.8000000000002,CVE,43.05
01/04/2019 07:10,GQZQGUMF30144359,Stocks,VIMV38,ZDAI73,7248800.0,USD,40000,09/08/2021,181.22,USD,157.18
01/04/2019 07:11,ICLTRKIY60075376,Stocks,RJUD59,OQXV90,24120.0,USD,400,14/03/2021,60.300000000000004,USD,12.93
01/04/2019 07:11,NKTZRDWN91661658,Stocks,XHYN07,ZFHD33,37240000.0,USD,70000,02/01/2021,532.0,USD,110.23
01/04/2019 07:13,NLTPFOWO38339738,Platinum Bolts,WIZJ78,GYWU23,35302500.0,USD,90000,09/06/2021,392.25,USD,352.68
01/04/2019 07:13,VWVYFEIH99600120,Stocks,YWMD69,UFAY19,573500.0,USD,10000,11/05/2023,57.35,USD,60.08
01/04/2019 07:13,IIFSHMTH88572016,Wise Glasses,LIIS96,AYIH50,176200.0,USD,100,15/07/2023,1762.0,USD,308.55
01/04/2019 07:14,IPDFNZXW55363766,Infobots,SUOX82,BMRZ95,239335.0,USD,500,31/05/2020,478.67,USD,426.69
01/04/2019 07:15,IXSBJHWA26290249,Stocks,FGVK43,QETH17,9240.0,USD,7000,07/03/2023,1.32,USD,1.1
01/04/2019 07:15,MLEMJQKE45814660,Heat Rocks,JCWS17,KKZA97,24392131.9,TWD,6000,26/02/2021,107.07,GIP,4300.17
01/04/2019 07:16,CDLULHOI95299030,White Fangs,VVBY18,OHKH76,1697000.0,USD,10000,03/02/2020,169.7,USD,33.6
01/04/2019 07:16,CXJJXPGO08625945,Stocks,WWNS72,XHYN07,111285.0,KHR,900,28/12/2022,123.65,USD,34.34
01/04/2019 07:16,BFUKTJRS64856286,Stbcks,FYYD56,ERHJ34,32484500.000000004,USD,10000,06/05/2022,3248.4500000000003,USD,638.62
01/04/2019 07:17,TZUKFNWO03085511,Raritanium Ore,NCXS33,GIWG44,547425.0,USD,500,08/12/2021,1094.85,USD,190.96
01/04/2019 07:17,FXJSZYOA16462706,Fubble Boots,VAHJ52,QWOA97,723400.0000000001,USD,4000,04/10/2021,180.85000000000002,USD,30.13
01/04/2019 07:17,EQLZJYPZ65785894,Gauntlets of FUmbling,QBVN99,NQJL95,1719119.9999999998,USD,400,07/08/2020,4297.799999999999,BSD,181.48
01/04/2019 07:17,UVJNGQNT20238534,Ring Targets,CUVZ50,MYXF05,190091445.12,BBD,20000,19/09/2021,195.04,USD,10254.0
01/04/2019 07:18,EIIVUIIU74715047,Stocks,UWUK72,JVHD93,766850.0,USD,7000,12/05/2021,109.55,NZD,12.89
01/04/2019 07:18,YSFGNRXF82560799,Stocks,PQSW95,OQXV10,10854.0,USD,900,14/12/2023,12.06,USD,10.81
01/04/2019 07:19,GPXAVOKC43678675,Stocks,SFEO69,LIIS46,275520.0,USD,2000,19/06/2021,137.76,USD,115.08
01/04/2019 07:19,FYPUOVZU22807736,Gorgon Heads,TRFG21,KKZA87,356380.0,USD,2000,20/02/2024,178.19,USD,185.12
01/04/2019 07:19,JUUEOOXX60905572,Cell Batteries,CMZC69,OQXV10,6714.0,USD,200,29/01/2023,37.45,BIF,38.77
01/04/2019 07:19,QYUNMRAG08513495,Amulets of Change,PVAZ69,CQPJ57,1409940.0,USD,900,19/09/2024,1566.6,USD,359.25
01/04/2019 07:19,IJCOBLES13300449,Stocks,SUOX82,ISWT43,556955.0,GTQ,700,17/08/2023,795.65,USD,58.48
01/04/2019 07:20,SDZTKPSD47176050,Stocks,EDYH00,SHXQ48,202652.53,SDG,300,01/09/2024,110.91,USD,657.36
01/04/2019 07:20,LWGRGZXH38699007,Stocks,GGLV00,KKZA87,633000.0,KRW,4000,03/10/2021,158.25,USD,5.75
01/04/2019 07:20,WBCSQLGF36155977,Stocks,IIZF28,BPLN25,66753.0,USD,300,01/09/2020,222.51,USD,217.36
01/04/2019 07:20,MVIOIMGZ47687431,Stocks,SZRJ90,VESX21,169455.00000000003,JOD,100,06/06/2024,1694.5500000000002,USD,723.88
01/04/2019 07:21,MMBDPCRV14794189,Stocks,KTLA69,DGTY14,43520.0,USD,2000,13/11/2022,89.51,SVC,24.95
01/04/2019 07:22,TQDKCVTE83372749,Stocks,MDEQ10,MRAH32,203240.0,XPF,400,12/08/2023,508.1,USD,14.76
01/04/2019 07:22,PJDFGRXF04254784,Stbcks,ERHJ33,MHFC74,37743.0,USD,300,18/02/2021,125.81,USD,130.68
01/04/2019 07:22,SIQXKAKE95640951,Stocks,MYXF05,TVQQ54,19242.0,USD,300,23/01/2021,64.14,USD,55.07
01/04/2019 07:23,SRCEYBLF37391190,Stocks,SUOX82,LIJW22,656850.0,USD,3000,29/06/2024,218.95,NGN,367.04
01/04/2019 07:24,CYESPWYO92544923,Omnigaskets,QAZT26,CBOX52,995910.0,USD,3000,31/10/2021,331.97,USD,327.83
01/04/2019 07:24,LUDSHOTV91049268,Hobns of Plenty,DDIB11,ZNQA84,1992060.0,USD,7000,06/04/2020,284.58,USD,318.45
01/04/2019 07:26,JTGCWTZB91049627,Scrolls of Blank Paper,RQGG65,EPZN28,1128295.0,USD,700,01/02/2024,1611.85,USD,292.48
01/04/2019 07:27,WTQEQFPC31953129,Lebves of Lorien,ZMLP87,GBEZ65,136940.0,USD,2000,31/03/2022,68.47,USD,61.52
01/04/2019 07:27,VKVNIPJW10997447,Stocks,OUNH49,KKGI10,390960.0,USD,6000,10/10/2022,65.16,USD,61.42
01/04/2019 07:28,WCEDSKZE17848516,Stocks,WYFO79,SZRJ90,694715.0,USD,700,10/04/2021,992.45,USD,183.23
01/04/2019 07:28,KWXTWKWI77023435,Stbcks,HPTP66,MKHA76,14270850.0,USD,9000,16/06/2022,1585.65,USD,271.14
01/04/2019 07:29,KUZBQDAY51398037,Joy Cans,MKHA48,ZEHM52,1023100.0,USD,1000,25/06/2024,1023.1,USD,215.54
01/04/2019 07:29,YCFJJYXZ78005351,Carpenters,RQGG65,FGVK43,52767999.99999999,USD,40000,20/04/2021,1319.1999999999998,USD,311.61
01/04/2019 07:30,EJWWMVAK10788695,Red Orbs,RJCA92,CUVZ40,2313180.0,USD,900,22/04/2021,2570.2,USD,531.49
01/04/2019 07:31,AVCDQQDO56006830,Sticky Barbs,GYWU21,RQGG85,76016.42,SHP,100,02/09/2023,193.49,USD,616.69
01/04/2019 07:31,HFRZLHID15678278,Diverseys,JXGF57,TQSJ85,5854800.0,USD,60000,19/04/2023,97.58,USD,94.16
01/04/2019 07:31,AORJLOKW33370059,Horns of Plenty,TYAE11,ZNQA84,170748.0,USD,600,07/04/2022,284.58,USD,241.51
01/04/2019 07:32,LIKOPJZW58371033,Beams,ISWT85,UEVD66,1561000.0,USD,70000,16/09/2022,22.3,USD,23.77
01/04/2019 07:33,ALAGEATZ48949632,Rings of Slow Digestion,SWGF97,XHYN07,242950.00000000003,USD,500,01/06/2023,485.90000000000003,USD,86.07
01/04/2019 07:33,GRMQSHDI99408500,Cobpanion Cubes,IZTD24,EKXA34,2299833.18,TTD,8000,04/01/2020,65.69,USD,253.23
01/04/2019 07:34,GVENUYNK54312157,Grip Claws,VVBY13,LBKT22,308655.0,USD,900,09/05/2022,342.95,USD,320.59
01/04/2019 07:34,FOUSSFME49794659,Stocks,BMRZ75,ZEHM52,163950.0,USD,1000,07/12/2021,163.95,USD,31.63
01/04/2019 07:35,HTZZVEOO40967938,Shbll Bells,EIWJ22,TRFG21,1178275.0,USD,700,08/01/2023,1683.25,USD,369.66
01/04/2019 07:36,SVMZSISW44728235,Stbcks,CVMG22,QOKP43,109601999.99999999,KMF,30000,29/08/2023,3653.3999999999996,USD,2572.63
01/04/2019 07:36,ZAVQZZIH43578400,Moranth Cussers,QCRG56,KKGI60,107868.0,USD,600,13/12/2023,179.78,USD,199.11
01/04/2019 07:36,HHPIDBKJ90548587,Miblennium Keys,JZTC68,JXGF57,12198150.0,USD,9000,29/01/2021,1355.35,USD,252.61
01/04/2019 07:37,QHCYPXZO10638141,Stocks,MKHA47,FTFI87,1461925.0,USD,500,07/04/2023,2923.85,USD,628.47
01/04/2019 07:37,EEWPLVLR89540396,Stbcks,GIWG34,KTLA79,43956500.0,USD,70000,28/09/2021,627.95,USD,132.14
01/04/2019 07:38,CDSSJCPC92551651,Stocks,SWGF93,YLGZ72,332325.0,USD,900,27/03/2022,369.25,USD,59.91
01/04/2019 07:38,OGDAQLYX97855471,Stbcks,JCWS13,HNLV28,26030.0,USD,100,28/06/2023,260.3,USD,53.24
01/04/2019 07:38,ZWJZDCIZ89791439,Stocks,KUWI70,KRRO94,1834110.0,USD,3000,30/01/2024,611.37,USD,681.76
01/04/2019 07:38,QKKFWPWV88163172,Carpenters,QOKP03,FGVK43,237456.0,USD,900,17/08/2024,263.84,USD,245.34
01/04/2019 07:38,CDWMXSTL62066842,Stocks,HYSJ42,GGLV00,7440.000000000001,USD,100,05/03/2021,74.4,USD,16.29
01/04/2019 07:39,SKJJJTUP40112714,Stocks,QLMY86,OQXV70,422100.00000000006,USD,7000,05/11/2023,60.300000000000004,USD,11.27
01/04/2019 07:39,IOSBZVRT46068793,I-Suits,ZSXF19,BBJG85,1213725.0,TRY,500,08/06/2023,2427.45,USD,234.74
01/04/2019 07:40,XESNJOOR68258153,Stocks,YTAI13,OQXV70,844200.0,USD,70000,21/10/2022,12.06,USD,11.6
01/04/2019 07:40,MRECLEGO15553244,Leaves of Lorien,NQJL85,GBEZ65,37398.31,PLN,2000,18/09/2024,68.47,USD,20.04
01/04/2019 07:41,STFYTXMH98445553,Tickle-tickle Bugs,NQJL85,FJOI32,10457600.0,USD,80000,22/09/2022,130.72,USD,120.17
01/04/2019 07:41,KAQCKWAQ92267599,Stocks,WWNS72,DNIL23,5359400.000000001,USD,4000,02/09/2021,1339.8500000000001,USD,237.77
01/04/2019 07:41,IDKZHKDM60115704,Evangelions,HXDA52,NGBA40,225098382.6,CUC,70000,08/05/2020,3248.22,ZAR,2909.09
01/04/2019 07:42,LKGKSPWD13768992,Drb Ethers,TQSJ89,CMZC67,142212.0,USD,400,31/08/2023,355.53,USD,339.07
01/04/2019 07:42,AVKLDLQL51580818,Stocks,OHKH76,HPTP65,244320.0,USD,2000,19/01/2021,122.16,USD,139.83
01/04/2019 07:42,RJVYBLZY62132353,Stbcks,MRAH32,EMNK77,297650.0,SEK,500,26/06/2023,595.3,USD,396.47
01/04/2019 07:42,BPKNQKCD67378429,Stocks,KEVJ11,BMRZ75,136760.0,USD,400,19/06/2023,341.9,USD,383.24
01/04/2019 07:42,TYCDGRCW45404074,Ultra Balls,VAHJ53,SAAM06,7072500.0,USD,30000,25/03/2022,235.75,USD,53.87
01/04/2019 07:43,YALBRIQZ33371080,Stoles,EKXA24,DJNE62,10497000.0,USD,5000,17/02/2020,2099.4,USD,365.08
01/04/2019 07:43,GFFCMCUA62219647,Stocks,DREA89,AYIH80,144501.0,USD,700,19/08/2020,206.43,USD,179.79
01/04/2019 07:44,WZEUQFGZ54807659,Exbert Belts,QWOA67,HXDA92,292980.0,USD,600,04/10/2020,488.3,USD,581.19
01/04/2019 07:44,HQFCDXWY45741515,PP Ups,ZELV96,OPZI26,351594.0,USD,600,26/07/2021,585.99,USD,596.38
01/04/2019 07:44,AVCJKJAF88451661,Stocks,DOGG04,UHOG12,406200.0,USD,6000,05/09/2024,67.7,USD,75.22
01/04/2019 07:44,SFAPLSPS85415306,BFG 9000s,JCWS19,QCRG59,44064.0,USD,600,18/05/2020,73.44,USD,68.41
01/04/2019 07:45,ILOGQNEI90354767,Stocks,VESX21,QXFF29,3844.0,USD,400,04/05/2021,9.61,USD,9.56
01/04/2019 07:46,BVLNWXOP73438166,Stbcks,YCZA59,ZDAI73,27183000.0,BYR,30000,16/02/2023,906.1,USD,1310.41
01/04/2019 07:46,MJQIOSGS99214863,Pibie Disks,SRYE58,UFAY39,1410920.0,USD,7000,02/03/2023,201.56,USD,187.21
01/04/2019 07:46,FTXNFUON40927771,Stocks,VCSF07,UWUK82,282320.0,USD,4000,07/07/2022,70.58,USD,76.69
01/04/2019 07:46,QJRLHBGU54810366,Stocks,BMRZ71,QWOA47,32185000.0,USD,20000,27/10/2023,1609.25,USD,287.22
01/04/2019 07:46,WHRHAKWV60129272,Moboko Plus,LIIS91,BPLN25,13815.0,USD,500,03/01/2021,27.63,USD,24.53
01/04/2019 07:46,IPRYTSJP50493210,Stocks,ZNQA88,MDEQ10,1818250.0,USD,7000,13/12/2021,259.75,USD,46.53
01/04/2019 07:47,AONMCLNV42445699,Shooters,UHOG52,LBKT55,4203994.85,IQD,10000,22/03/2023,32.45,USD,448.14
01/04/2019 07:47,SYHYUXHQ21942974,Stocks,ZMLP81,JCWS17,26298756.0,BWP,80000,20/02/2024,70.65,USD,288.56
01/04/2019 07:47,PWKLKGQX55938323,Vorpal Swords,EMNK67,OQXV70,201470.0,CHF,100,08/02/2023,2014.7,USD,3600.98
01/04/2019 07:47,GURFNQGX78084705,Stocks,TBVE42,SFZS38,220620.00000000003,USD,600,26/11/2023,367.70000000000005,USD,88.71
01/04/2019 07:49,JSQHXJBQ81549286,Stocks,WIZJ75,LKPN36,1075140.0000000002,USD,400,25/02/2020,2687.8500000000004,CVE,54.28
01/04/2019 07:49,LKWLGTFL86042879,Stocks,SRYE53,WYFO69,4581866.83,GEL,7000,12/09/2021,160.52,USD,534.05
01/04/2019 07:49,VPYLEECA96863775,Saibamen Seeds,KKGI60,YCZA99,9470.24,NGN,100,27/07/2020,741.02,USD,85.97
01/04/2019 07:49,OVZPYEYC82478950,Djinns,UEVD88,BDBU00,448500.0,USD,500,15/10/2021,897.0,USD,205.39
01/04/2019 07:49,BFXIKCMZ71858310,Portal Guns,HXDA57,MDEQ20,1134320.0,USD,2000,16/04/2020,567.16,USD,605.52
01/04/2019 07:50,KKAREXDH65899423,Stocks,CUVZ52,SZRJ90,19849.0,USD,100,15/03/2021,198.49,USD,180.32
01/04/2019 07:50,RYGFQTPX93723925,Bobt Papers,RDBE23,UHOG52,198730.0,DJF,100,30/08/2024,1987.3,ZWD,851.2
01/04/2019 07:51,VPSOMBHN10499938,Daenarians,XRBV61,BBAX56,189350.0,USD,700,25/02/2021,270.5,USD,49.33
01/04/2019 07:52,WEKSMPFE46600189,Stocks,FJOI86,IBLA89,481155.0,USD,300,14/12/2022,1603.85,USD,360.94
01/04/2019 07:53,WIQNNKMV69400440,Stocks,EPZN29,QBAP68,232500.0,THB,2000,21/09/2024,116.25,USD,23.1
01/04/2019 07:53,TWLVSHLA98432067,Stbcks,QAZT27,IZTD65,21672.39,LRD,200,01/08/2021,21.63,USD,101.72
01/04/2019 07:53,FEUTXLSJ43148805,Levitators,QBAP68,HWHS61,669970.0,USD,7000,25/08/2022,95.71,USD,105.7
01/04/2019 07:54,SFVGCKYR80854375,Stocks,OPZI23,YTAI13,1093250.0,SAR,1000,30/07/2020,1093.25,USD,1243.41
01/04/2019 07:55,ZKNMPQOX12575679,Stocks,KRXZ15,CVMG22,13028000.0,USD,80000,04/08/2021,162.85,USD,34.8
01/04/2019 07:56,XDEHICEI79241449,Stocks,KUWI70,LIJW00,1199205.0,USD,700,22/01/2021,1713.15,USD,314.42
01/04/2019 07:56,ZKISUWBF13390532,Stocks,TYAE16,ZXVX98,6078308.34,BOB,3000,22/03/2021,43.48,USD,1807.61
01/04/2019 07:56,ZEPGZSYH20233845,White Gold Rings,AWYB85,SXHU34,6868800.0,USD,80000,22/01/2021,6374.68,MUR,89.54
01/04/2019 07:58,YJRPNMPQ52821717,Stocks,VGYT31,RQGG85,158580.00000000003,USD,900,03/02/2023,176.20000000000002,USD,31.02
01/04/2019 07:59,EVNCTJJI96676146,Stocks,QETH24,DNIL53,401955.00000000006,USD,300,28/06/2020,1339.8500000000001,USD,313.45
01/04/2019 07:59,PSUXLFHK46366346,Stalkers,SEKK24,TKVF94,538450.0,USD,500,06/03/2020,1076.9,USD,236.08
01/04/2019 07:59,ZZHVFAUJ03120570,Go-Pods,HFLM88,QOKP03,1282681.66,JOD,9000,24/02/2021,62.74,USD,126.65
01/04/2019 08:00,IUUFMUGB43279796,Stocks,MFZY76,VVBY18,41940.0,USD,200,05/07/2022,209.7,USD,37.56
01/04/2019 08:00,HNSAWOCU11692824,Stocks,RQGG65,EPZN28,8916544.6,SRD,50000,16/05/2022,62.36,USD,213.55
01/04/2019 08:01,CCWTBKTG80918438,Fatmans,OHKH76,AWYB45,5940000.0,USD,60000,31/10/2021,99.0,USD,92.07
01/04/2019 08:01,XGUTMVWM31332432,Rift Crackers,SXTM37,LKPN86,367550.0,USD,1000,24/08/2024,367.55,USD,81.86
01/04/2019 08:01,XUPFDKRS93455003,Stocks,YOQG45,KRRO64,30568500.0,USD,10000,17/07/2020,3056.85,USD,701.64
01/04/2019 08:01,OWVOJORJ20354997,Dragon Eggs,RJUD59,YCZA59,410400.0,USD,200,30/03/2021,2052.0,USD,434.51
01/04/2019 08:01,JTAHARHE65231877,Smoke Balls,ZDAI77,QODV38,5568150.0,USD,7000,30/03/2021,795.45,USD,140.7
01/04/2019 08:01,AABLNFES29955737,Stocks,LKPN89,EIWJ22,751800.0,USD,20000,24/02/2020,37.59,USD,36.64
01/04/2019 08:01,RFIGSFQA09664009,Stocks,QAZT26,YWMD69,506959.99999999994,USD,800,28/11/2022,633.6999999999999,USD,118.73
01/04/2019 08:02,UZFBTQJJ62723589,Stbcks,JCWS14,FDWI64,35979.99999999999,GIP,400,04/11/2024,89.94999999999999,USD,171.3
01/04/2019 08:02,GRDCLMKD68550842,Terondais,YCZA59,QXFF69,520450.0,USD,700,28/08/2022,743.5,USD,145.46
01/04/2019 08:03,MYWNCBOH90528046,Debks of Many Things,HSWX88,UFAY59,170508.0,USD,400,31/05/2021,179.16,GTQ,385.43
01/04/2019 08:03,CWCVXZGO32906451,Stocks,PBFW94,NCYN40,387900.0,USD,30000,03/07/2021,12.93,USD,13.7
01/04/2019 08:03,MXPBURGO47763068,Stocks,OUNH46,VCSF97,293130.0,USD,9000,24/09/2024,32.57,USD,37.3
01/04/2019 08:03,YTSJZMBW38346383,Chain Wind Staffs,PVAZ61,NCYN90,2797020.0,USD,6000,25/06/2022,466.17,USD,442.14
01/04/2019 08:04,VORQVOLE06785025,Sybkis Greens,LWGE77,ZFHD93,48860.0,USD,100,03/10/2020,488.6,USD,471.13
01/04/2019 08:04,NSEDOWNQ38055526,Stbcks,MRAH33,CBOX52,2196390.0,USD,700,22/05/2021,3137.7,USD,594.07
01/04/2019 08:05,SRDGFETO98711980,Stocks,DOGG07,PJKH15,37950.0,USD,3000,28/10/2021,12.65,USD,14.71
01/04/2019 08:05,OTVMCADJ53263676,Adrenaline Orbs,TBVE48,MKHA76,2931200.0,USD,8000,25/04/2022,366.4,USD,67.7
01/04/2019 08:05,ZUBYPAXI64590846,Red Orbs,VVBY11,CUVZ50,30842400.0,USD,60000,25/09/2024,514.04,USD,468.89
01/04/2019 08:05,IRCYQATM31030588,Gargantua Space Stations,BPLN28,FYYD37,810000.0,NZD,6000,04/03/2020,135.0,QAR,19.98
01/04/2019 08:06,LFODBOZP21737756,Phasers,QBVN33,DGTY94,172209.41,PYG,200,12/12/2021,149.28,USD,735.45
01/04/2019 08:06,SJYXCCDW18841700,Stocks,UWUK72,OUNH49,54198.0,USD,600,16/11/2020,90.33,USD,105.53
01/04/2019 08:07,VCZWFPQX90320170,Stbcks,DJNE62,RQGG15,70480.0,USD,2000,18/03/2022,35.24,USD,32.64
01/04/2019 08:07,NFOKSDEI33490786,Stocks,CBOX52,MYXF05,74340.0,USD,7000,25/02/2022,10.62,USD,9.13
01/04/2019 08:08,UBMJMJFG61627734,Death Notes,PVAZ61,FJOI52,48543000.0,USD,30000,03/07/2021,1618.1,USD,325.94
01/04/2019 08:09,AIQLTUGE48159447,Stocks,VIMV31,VXSM31,4021500.0,XOF,6000,12/09/2023,670.25,USD,756.34
01/04/2019 08:09,XCVWGPRH04445988,Cranium Inflolinks,VCSF07,ZVEN26,73220.0,USD,1000,18/03/2021,73.22,USD,82.71
01/04/2019 08:09,SYDDBQJV98372451,Stocks,JCWS17,BPLN25,6675300.0,USD,30000,15/10/2022,222.51,USD,202.94
01/04/2019 08:10,TWLXUXXN29777349,Stocks,FDWI62,WHPS38,4484192.44,MAD,40000,29/09/2022,64.61,USD,100.98
01/04/2019 08:10,MQHFUTXJ39602420,PROBLEMs,WWNS72,CMZC67,426700.0,USD,200,18/04/2023,2133.5,USD,464.54
01/04/2019 08:10,ILNWDXMB12082002,Stocks,BBJG08,EIWJ33,28087.25,NPR,800,27/02/2023,37.59,USD,33.11
01/04/2019 08:11,NRABCKBO86287335,Drbms of Earthquake,SHXQ44,DDIB11,419050.0,USD,5000,15/03/2024,83.81,USD,74.96
01/04/2019 08:11,IOOVPZWK98299320,Stocks,VIMV38,YSSR29,10944000.0,USD,80000,08/04/2024,136.8,USD,25.77
01/04/2019 08:11,LZZALBXB67926833,Red Cards,VPTI99,JVHD93,167301.0,USD,300,23/05/2022,557.67,USD,490.13
01/04/2019 08:11,ZJQHDUHF11809641,Stbcks,ZMLP81,MKHA36,31713.0,USD,100,26/05/2024,317.13,USD,287.98
01/04/2019 08:12,LTIFXJXD45048181,Stocks,FDWI64,PVAZ71,515440.00000000006,USD,800,24/08/2020,644.3000000000001,USD,110.86
01/04/2019 08:12,PNMIIHBQ77800032,Mobanth Cussers,ZMLP82,KKGI60,107868.0,USD,600,04/01/2024,179.78,USD,179.77
01/04/2019 08:13,SAGYLPKE91797115,Stbcks,TBVE46,VLJL33,704770.83,OMR,700,01/05/2023,224.33,USD,1141.68
01/04/2019 08:13,ROSBIURO98978333,Razor Claws,MHFC34,UWUK72,80954.99999999999,USD,900,16/07/2024,89.94999999999999,USD,19.8
01/04/2019 08:13,WBJIBNOJ11852315,Stocks,MFJJ99,OCQF34,224850.0,USD,600,20/03/2023,374.75,USD,64.88
01/04/2019 08:14,FBHJYOTW83736742,Stocks,AGBH77,HNLV68,3456487.26,DOP,7000,10/08/2023,52.06,USD,536.65
01/04/2019 08:14,ZTBYVSTP96318921,Stocks,RJUD59,CQPJ57,20388150.0,USD,9000,08/01/2020,2265.35,AMD,42.72
01/04/2019 08:14,LZVJXVYZ99739898,Wide Lenses,HYSJ42,NGBA20,1241345.0,USD,700,18/09/2022,1773.3500000000001,TMM,75.3
01/04/2019 08:14,JRCILPVV74975089,Fumbles,SUOX84,JXGF57,348355.2,TRY,5000,06/01/2023,125.76,USD,62.63
01/04/2019 08:14,KHROFTKQ26945537,Bubterflys,DREA82,SBUT62,43429500.0,ZMK,90000,11/06/2024,482.55,USD,588.72
01/04/2019 08:15,LUDPAAXH45047679,Stocks,OKYS51,PQSW95,73530.0,MRO,900,30/11/2021,81.7,USD,50.55
01/04/2019 08:17,ZUQKEOZW80401462,Stbcks,OQXV70,BMRZ75,170950.0,USD,100,28/06/2022,1709.5,USD,401.68
01/04/2019 08:17,MIVYOHYH76402673,Stbcks,VAHJ53,DBCS77,298960.0,USD,400,18/03/2024,747.4,USD,140.56
01/04/2019 08:19,QSSSIBDD28173955,Gauntlets of Zeus,TKVF94,FDWI94,2070873.32,CAD,700,20/03/2020,164.22,USD,2866.3
01/04/2019 08:19,KQPGGPNQ13219050,Fusion Loaders,LKPN86,HHOA99,116672499.99999999,USD,50000,06/10/2023,2333.45,USD,523.46
01/04/2019 08:19,RNJJDJVM19313948,Bebelits,NCYN59,QCRG59,17503600.0,USD,40000,20/02/2022,437.59,USD,426.99
01/04/2019 08:19,XIJPXHXC90505771,Adamantium Bars,SUOX82,LWGE55,6911799.999999999,PEN,500,16/10/2024,13823.599999999999,STD,222.9
01/04/2019 08:19,KUJWKKRW35895613,Kabchin Bars,KKGY63,WVEI47,236800.0,USD,4000,21/10/2020,59.2,USD,13.03
01/04/2019 08:20,SYWYFYGT82996145,3DbManeuver Gears,PBFW99,NXTO39,6020.0,USD,2000,27/11/2022,3.01,USD,3.61
01/04/2019 08:22,RCGPIUBE00242272,Horcuxes,TKVF94,LBKT00,516060.0,UGX,600,08/05/2022,860.1,USD,1318.96
01/04/2019 08:22,RHDXDCFB36572414,Stocks,FGQR22,NCYN50,60723.42,SGD,800,25/10/2020,12.93,USD,80.26
01/04/2019 08:22,SOCNJNMO50090506,Vibranium Bars,NFAH30,MSHS73,132888000.00000001,HRK,40000,21/02/2021,3322.2000000000003,USD,140107.06
01/04/2019 08:23,IZLCYXQT61958644,Tachyons,XHYN07,PNFK88,432540.0,USD,900,12/09/2022,480.6,USD,95.27
01/04/2019 08:23,CNETNQVX52137285,Stbcks,IBLA21,HHOA99,4920.0,USD,800,05/08/2023,6.15,USD,6.53
01/04/2019 08:23,NBTIHPEC58044131,Lagging Tails,YSSR21,YOQG45,103941.0,USD,900,17/02/2020,282.43,SLL,107.71
01/04/2019 08:23,GECBDERC89267498,Stocks,OUNH44,SAAM76,127559.99999999999,USD,200,18/12/2022,637.8,USD,126.96
01/04/2019 08:25,QSBDIUYF68699411,Stocks,NQJL84,RJCA92,3585832.96,XCD,4000,01/07/2023,27.07,USD,748.14
01/04/2019 08:25,HLBGXISM91477270,Tobsil Stones,UACN87,LAUA80,94963574.72,CHF,70000,03/12/2021,163.78,USD,1290.86
01/04/2019 08:26,IHCYBGOK95011997,Stocks,RNZB01,LAUA80,2376240.0,USD,6000,03/12/2024,396.04,USD,369.28
